ID ведомства из ФРГУ,Название ведомства,Код ОКАТО региона предоставления,Источник получения данных с оценками,Идентификатор источника получения данных,Идентификатор в ИАС МКГУ,ID услуги из ФРГУ,Название услуги,Дата получения услуги,Идентификатор оцениваемого критерия (показателя),Наименование оцениваемого критерия (показателя),Значение показателя,Единицы измерения оценки (показателя),Дата и время получения оценки,"Мнение получателя услуги, выраженное в текстовом комментарии"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887309,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-14 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-17 14:29:57 UTC,"14.03.2014 года приобрела себе новый автомобиль, сразу же поехала на площадку осмотра транспорта в РЭО г. Новокузнецка, осталась очень довольна компетентностью и доброжелательностью сотрудников проводивших осмотр моего автомобиля, которые мне подсказали, какие мне понадобятся документы для регистрации автомобиля, а также подсказали как правильно заполнить заявление, после быстренько и внимательно осмотрели мою машину, и отправили меня в регистрационное подразделение, в котором я без особого труда сдала документы, и через 30 минут, довольная выбежала уже с номерами. Осталась очень довольна предоставленной мне услугой. 
"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887310,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-14 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2014-03-17 14:29:58 UTC,"14.03.2014 года приобрела себе новый автомобиль, сразу же поехала на площадку осмотра транспорта в РЭО г. Новокузнецка, осталась очень довольна компетентностью и доброжелательностью сотрудников проводивших осмотр моего автомобиля, которые мне подсказали, какие мне понадобятся документы для регистрации автомобиля, а также подсказали как правильно заполнить заявление, после быстренько и внимательно осмотрели мою машину, и отправили меня в регистрационное подразделение, в котором я без особого труда сдала документы, и через 30 минут, довольная выбежала уже с номерами. Осталась очень довольна предоставленной мне услугой. 
"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887311,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-14 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-17 14:29:58 UTC,"14.03.2014 года приобрела себе новый автомобиль, сразу же поехала на площадку осмотра транспорта в РЭО г. Новокузнецка, осталась очень довольна компетентностью и доброжелательностью сотрудников проводивших осмотр моего автомобиля, которые мне подсказали, какие мне понадобятся документы для регистрации автомобиля, а также подсказали как правильно заполнить заявление, после быстренько и внимательно осмотрели мою машину, и отправили меня в регистрационное подразделение, в котором я без особого труда сдала документы, и через 30 минут, довольная выбежала уже с номерами. Осталась очень довольна предоставленной мне услугой. 
"
10000001179,Федеральная служба безопасности Российской Федерации,45000000000,Вашконтроль.ру,2,887451,10001427390,"Участие в пределах своих полномочий в решении вопросов, касающихся приема в гражданство Российской Федерации и выхода из него, выезда граждан Российской Федерации за пределы Российской Федерации и въезда иностранных граждан и лиц без гражданства в Российскую Федерацию, выезда их за ее пределы, оформления им разрешения на временное проживание и вида на жительство в Российской Федерации, предоставления им политического убежища в Российской Федерации, а также пребывания их на территории Российской Федерации
",2014-03-13 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-03-17 14:50:13 UTC,"Доброе время суток, как я могу получить гражданство не имея родственников в России? В каких областях? по какой программе? Мне 24 года, есть высшее образование"
10000001179,Федеральная служба безопасности Российской Федерации,45000000000,Вашконтроль.ру,2,887452,10001427390,"Участие в пределах своих полномочий в решении вопросов, касающихся приема в гражданство Российской Федерации и выхода из него, выезда граждан Российской Федерации за пределы Российской Федерации и въезда иностранных граждан и лиц без гражданства в Российскую Федерацию, выезда их за ее пределы, оформления им разрешения на временное проживание и вида на жительство в Российской Федерации, предоставления им политического убежища в Российской Федерации, а также пребывания их на территории Российской Федерации
",2014-03-13 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-17 14:50:13 UTC,"Доброе время суток, как я могу получить гражданство не имея родственников в России? В каких областях? по какой программе? Мне 24 года, есть высшее образование"
10000001179,Федеральная служба безопасности Российской Федерации,45000000000,Вашконтроль.ру,2,887453,10001427390,"Участие в пределах своих полномочий в решении вопросов, касающихся приема в гражданство Российской Федерации и выхода из него, выезда граждан Российской Федерации за пределы Российской Федерации и въезда иностранных граждан и лиц без гражданства в Российскую Федерацию, выезда их за ее пределы, оформления им разрешения на временное проживание и вида на жительство в Российской Федерации, предоставления им политического убежища в Российской Федерации, а также пребывания их на территории Российской Федерации
",2014-03-13 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2014-03-17 14:50:13 UTC,"Доброе время суток, как я могу получить гражданство не имея родственников в России? В каких областях? по какой программе? Мне 24 года, есть высшее образование"
10000001179,Федеральная служба безопасности Российской Федерации,45000000000,Вашконтроль.ру,2,887454,10001427390,"Участие в пределах своих полномочий в решении вопросов, касающихся приема в гражданство Российской Федерации и выхода из него, выезда граждан Российской Федерации за пределы Российской Федерации и въезда иностранных граждан и лиц без гражданства в Российскую Федерацию, выезда их за ее пределы, оформления им разрешения на временное проживание и вида на жительство в Российской Федерации, предоставления им политического убежища в Российской Федерации, а также пребывания их на территории Российской Федерации
",2014-03-13 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2014-03-17 14:50:13 UTC,"Доброе время суток, как я могу получить гражданство не имея родственников в России? В каких областях? по какой программе? Мне 24 года, есть высшее образование"
10000001179,Федеральная служба безопасности Российской Федерации,45000000000,Вашконтроль.ру,2,887455,10001427390,"Участие в пределах своих полномочий в решении вопросов, касающихся приема в гражданство Российской Федерации и выхода из него, выезда граждан Российской Федерации за пределы Российской Федерации и въезда иностранных граждан и лиц без гражданства в Российскую Федерацию, выезда их за ее пределы, оформления им разрешения на временное проживание и вида на жительство в Российской Федерации, предоставления им политического убежища в Российской Федерации, а также пребывания их на территории Российской Федерации
",2014-03-13 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-03-17 14:50:14 UTC,"Доброе время суток, как я могу получить гражданство не имея родственников в России? В каких областях? по какой программе? Мне 24 года, есть высшее образование"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887497,10000001193,"Приём квалификационных экзаменов на получение права на управление автомототранспортными средствами, трамваями, троллейбусами, выдача водительских удостоверений и временных разрешений ",2014-03-15 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-03-17 15:19:06 UTC,"Хочу поблагодарить сотрудника ГИБДД, Белогуб Вадима Геннадьевича, за чуткость и понимание проявленные при приеме кваликофицированного экзамена на получение водительского удостоверения,за моральную поддержку,за хорошие напутственные слова. Желаю побольше таких сотрудников.Большое вам,человеческое спасибо!!! "
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887498,10000001193,"Приём квалификационных экзаменов на получение права на управление автомототранспортными средствами, трамваями, троллейбусами, выдача водительских удостоверений и временных разрешений ",2014-03-15 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-03-17 15:19:06 UTC,"Хочу поблагодарить сотрудника ГИБДД, Белогуб Вадима Геннадьевича, за чуткость и понимание проявленные при приеме кваликофицированного экзамена на получение водительского удостоверения,за моральную поддержку,за хорошие напутственные слова. Желаю побольше таких сотрудников.Большое вам,человеческое спасибо!!! "
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887499,10000001193,"Приём квалификационных экзаменов на получение права на управление автомототранспортными средствами, трамваями, троллейбусами, выдача водительских удостоверений и временных разрешений ",2014-03-15 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-17 15:19:06 UTC,"Хочу поблагодарить сотрудника ГИБДД, Белогуб Вадима Геннадьевича, за чуткость и понимание проявленные при приеме кваликофицированного экзамена на получение водительского удостоверения,за моральную поддержку,за хорошие напутственные слова. Желаю побольше таких сотрудников.Большое вам,человеческое спасибо!!! "
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887500,10000001193,"Приём квалификационных экзаменов на получение права на управление автомототранспортными средствами, трамваями, троллейбусами, выдача водительских удостоверений и временных разрешений ",2014-03-15 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2014-03-17 15:19:07 UTC,"Хочу поблагодарить сотрудника ГИБДД, Белогуб Вадима Геннадьевича, за чуткость и понимание проявленные при приеме кваликофицированного экзамена на получение водительского удостоверения,за моральную поддержку,за хорошие напутственные слова. Желаю побольше таких сотрудников.Большое вам,человеческое спасибо!!! "
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887501,10000001193,"Приём квалификационных экзаменов на получение права на управление автомототранспортными средствами, трамваями, троллейбусами, выдача водительских удостоверений и временных разрешений ",2014-03-15 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-17 15:19:07 UTC,"Хочу поблагодарить сотрудника ГИБДД, Белогуб Вадима Геннадьевича, за чуткость и понимание проявленные при приеме кваликофицированного экзамена на получение водительского удостоверения,за моральную поддержку,за хорошие напутственные слова. Желаю побольше таких сотрудников.Большое вам,человеческое спасибо!!! "
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887683,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-15 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-03-17 16:41:20 UTC," 15.03.14 года перерегистрировал машину на отца, думал окажется всё долго но был приятно удивлен все сделали за 10 минут без каких либо проблем, отдал квитанцию о госпошлине, договор купли продажи и отец написал заявление о регистрации транспортно средства, по написанию заявления и грамотному предоставлению информации нам помог сотрудник ГИБДД и поэтому поводу хочу выразить благодарность сотруднику РЭО ГИБДД МО МВД РФ по ЗАТО Шиханы Саратовской области Хвалову Сергею Евгеньевичу, за компетентную работу, вежливое и внимательное отношение."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887684,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-15 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-03-17 16:41:20 UTC," 15.03.14 года перерегистрировал машину на отца, думал окажется всё долго но был приятно удивлен все сделали за 10 минут без каких либо проблем, отдал квитанцию о госпошлине, договор купли продажи и отец написал заявление о регистрации транспортно средства, по написанию заявления и грамотному предоставлению информации нам помог сотрудник ГИБДД и поэтому поводу хочу выразить благодарность сотруднику РЭО ГИБДД МО МВД РФ по ЗАТО Шиханы Саратовской области Хвалову Сергею Евгеньевичу, за компетентную работу, вежливое и внимательное отношение."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887685,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-15 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-17 16:41:21 UTC," 15.03.14 года перерегистрировал машину на отца, думал окажется всё долго но был приятно удивлен все сделали за 10 минут без каких либо проблем, отдал квитанцию о госпошлине, договор купли продажи и отец написал заявление о регистрации транспортно средства, по написанию заявления и грамотному предоставлению информации нам помог сотрудник ГИБДД и поэтому поводу хочу выразить благодарность сотруднику РЭО ГИБДД МО МВД РФ по ЗАТО Шиханы Саратовской области Хвалову Сергею Евгеньевичу, за компетентную работу, вежливое и внимательное отношение."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887686,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-15 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2014-03-17 16:41:21 UTC," 15.03.14 года перерегистрировал машину на отца, думал окажется всё долго но был приятно удивлен все сделали за 10 минут без каких либо проблем, отдал квитанцию о госпошлине, договор купли продажи и отец написал заявление о регистрации транспортно средства, по написанию заявления и грамотному предоставлению информации нам помог сотрудник ГИБДД и поэтому поводу хочу выразить благодарность сотруднику РЭО ГИБДД МО МВД РФ по ЗАТО Шиханы Саратовской области Хвалову Сергею Евгеньевичу, за компетентную работу, вежливое и внимательное отношение."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887687,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-15 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-17 16:41:21 UTC," 15.03.14 года перерегистрировал машину на отца, думал окажется всё долго но был приятно удивлен все сделали за 10 минут без каких либо проблем, отдал квитанцию о госпошлине, договор купли продажи и отец написал заявление о регистрации транспортно средства, по написанию заявления и грамотному предоставлению информации нам помог сотрудник ГИБДД и поэтому поводу хочу выразить благодарность сотруднику РЭО ГИБДД МО МВД РФ по ЗАТО Шиханы Саратовской области Хвалову Сергею Евгеньевичу, за компетентную работу, вежливое и внимательное отношение."
10001298665,Отдел УФМС России по Московской области в Щелковском районе,46000000000,Вашконтроль.ру,2,887736,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-15 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-17 17:41:45 UTC,"На сайте фмс проверили готовность загр. паспорта, статус- готов. Ехать нам пришлось из другого города, отстояли огромную очередь в душном помещении.
И тут выясняется, что мы приехали зря, оформление в процессе и что на статус ориентироваться нельзя, инфо недостоверная. 
Мама у меня пенсионерка и ей снова надо будет пережить это безобразие !!!


при оплате госпошлины не возможно найти реквизиты на оплату. Приходится платить на месте через терминал."
10001298665,Отдел УФМС России по Московской области в Щелковском районе,46000000000,Вашконтроль.ру,2,887737,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-15 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-17 17:41:45 UTC,"На сайте фмс проверили готовность загр. паспорта, статус- готов. Ехать нам пришлось из другого города, отстояли огромную очередь в душном помещении.
И тут выясняется, что мы приехали зря, оформление в процессе и что на статус ориентироваться нельзя, инфо недостоверная. 
Мама у меня пенсионерка и ей снова надо будет пережить это безобразие !!!


при оплате госпошлины не возможно найти реквизиты на оплату. Приходится платить на месте через терминал."
10001298665,Отдел УФМС России по Московской области в Щелковском районе,46000000000,Вашконтроль.ру,2,887738,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-15 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2014-03-17 17:41:46 UTC,"На сайте фмс проверили готовность загр. паспорта, статус- готов. Ехать нам пришлось из другого города, отстояли огромную очередь в душном помещении.
И тут выясняется, что мы приехали зря, оформление в процессе и что на статус ориентироваться нельзя, инфо недостоверная. 
Мама у меня пенсионерка и ей снова надо будет пережить это безобразие !!!


при оплате госпошлины не возможно найти реквизиты на оплату. Приходится платить на месте через терминал."
10001298665,Отдел УФМС России по Московской области в Щелковском районе,46000000000,Вашконтроль.ру,2,887739,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-15 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-03-17 17:41:46 UTC,"На сайте фмс проверили готовность загр. паспорта, статус- готов. Ехать нам пришлось из другого города, отстояли огромную очередь в душном помещении.
И тут выясняется, что мы приехали зря, оформление в процессе и что на статус ориентироваться нельзя, инфо недостоверная. 
Мама у меня пенсионерка и ей снова надо будет пережить это безобразие !!!


при оплате госпошлины не возможно найти реквизиты на оплату. Приходится платить на месте через терминал."
10001298665,Отдел УФМС России по Московской области в Щелковском районе,46000000000,Вашконтроль.ру,2,887740,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-03-15 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-03-17 17:41:46 UTC,"На сайте фмс проверили готовность загр. паспорта, статус- готов. Ехать нам пришлось из другого города, отстояли огромную очередь в душном помещении.
И тут выясняется, что мы приехали зря, оформление в процессе и что на статус ориентироваться нельзя, инфо недостоверная. 
Мама у меня пенсионерка и ей снова надо будет пережить это безобразие !!!


при оплате госпошлины не возможно найти реквизиты на оплату. Приходится платить на месте через терминал."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887753,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-11 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-03-17 17:51:19 UTC,"Добрый вечер!!! Первый раз в жизни, ставила машину на учет и была приятно удивлена доступностью предоставления информации и вежливостью сотрудников ГИБДД г.Обнинск Калужская область. Хотелось бы отдельно поблагодарить гр. Кулькова Николая и Сизик Владимира за компетентную и оперативную работу, вежливое и внимательное отношение. Побольше таких сотрудников:)"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887754,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-11 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-03-17 17:51:19 UTC,"Добрый вечер!!! Первый раз в жизни, ставила машину на учет и была приятно удивлена доступностью предоставления информации и вежливостью сотрудников ГИБДД г.Обнинск Калужская область. Хотелось бы отдельно поблагодарить гр. Кулькова Николая и Сизик Владимира за компетентную и оперативную работу, вежливое и внимательное отношение. Побольше таких сотрудников:)"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887755,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-11 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-03-17 17:51:19 UTC,"Добрый вечер!!! Первый раз в жизни, ставила машину на учет и была приятно удивлена доступностью предоставления информации и вежливостью сотрудников ГИБДД г.Обнинск Калужская область. Хотелось бы отдельно поблагодарить гр. Кулькова Николая и Сизик Владимира за компетентную и оперативную работу, вежливое и внимательное отношение. Побольше таких сотрудников:)"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887756,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-11 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2014-03-17 17:51:19 UTC,"Добрый вечер!!! Первый раз в жизни, ставила машину на учет и была приятно удивлена доступностью предоставления информации и вежливостью сотрудников ГИБДД г.Обнинск Калужская область. Хотелось бы отдельно поблагодарить гр. Кулькова Николая и Сизик Владимира за компетентную и оперативную работу, вежливое и внимательное отношение. Побольше таких сотрудников:)"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,887757,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-03-11 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-03-17 17:51:19 UTC,"Добрый вечер!!! Первый раз в жизни, ставила машину на учет и была приятно удивлена доступностью предоставления информации и вежливостью сотрудников ГИБДД г.Обнинск Калужская область. Хотелось бы отдельно поблагодарить гр. Кулькова Николая и Сизик Владимира за компетентную и оперативную работу, вежливое и внимательное отношение. Побольше таких сотрудников:)"
23159,,,Телефонный центр,4,887862,10000011206,,2014-03-19 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-03-18 02:45:51 UTC,
23159,,,Телефонный центр,4,887863,10000011206,,2014-03-19 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-03-18 02:45:51 UTC,
23159,,,Телефонный центр,4,887864,10000011206,,2014-03-19 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2014-03-18 02:45:51 UTC,
23159,,,Телефонный центр,4,887865,10000011206,,2014-03-19 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-03-18 02:45:51 UTC,
