ID ведомства из ФРГУ,Название ведомства,Код ОКАТО региона предоставления,Источник получения данных с оценками,Идентификатор источника получения данных,Идентификатор в ИАС МКГУ,ID услуги из ФРГУ,Название услуги,Дата получения услуги,Идентификатор оцениваемого критерия (показателя),Наименование оцениваемого критерия (показателя),Значение показателя,Единицы измерения оценки (показателя),Дата и время получения оценки,"Мнение получателя услуги, выраженное в текстовом комментарии"
10000001022,Федеральная миграционная служба,,Виджеты,3,544191,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2013-11-16 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2013-11-20 12:52:01 UTC,"скажите пожалуйста, кто осуществляет контроль за работой сотрудников УФМС? 
Хотели бы пожаловаться. В г. Железнодорожный, УФМС, в отделе по принятию/выдаче документов загранпаспортов твориться хаос. Многократные жалобы будто бы испаряются.Сотрудники хамят, кричат, ничего не объясняют. Если подсказки не входят в их работу, может нанять сотрудника, который будет подсказывать, как, что, куда?
Прилагаю некоторые отзывы.
http://maps.yandex.ru/org/1042925144/
Ужасное отношение к людям.Очень наглые,хамоватые сотрудники. К телефону никогда ни кто не подходит... 21 век,а систему получения загранпаспартов наладить НОРМАЛЬНО не могут
Анонимно4 ОктябряОтзыв полезен?00

Такого хамства я не встречал еще нигде и никогда!!!
Сдавал документы на оформление загранпаспорта.
В 11 часов утра Две очереди по 50 человек. Все новые граждане вписываются в списки.
Некая ""дама"" из числа сотрудниц на ходу выхватила у какого-то скромного таджика документы со словами ""баран дай сюда так и будешь ходить"". походя она растолкала еще какихто людей и еще неколько раз обозвала таджика бараном.
Но я еще не знал куда попал.
Когда до меня дошла очередь выяснилось, что необходимо, оказывается, обе страницы заявления распечатать на одном листе.
И пришлось!!! Не приняли заявление))) Таких пунктиков полно в очереди рассказали.
Это нечто.
Я не говорю о том, что ко мне обращались исключительно на ТЫ.
И полукриком!
Сколько же они имеют с барыг, которые за деньги оформляют паспорта...
Жалко нервы, налоги, и 1000 рублей пошлины, которые заплатил...
PS Недавно оформлял водительское удостоверение в ГАИ по истечению. Так там сервис VIP по сравнению с этим!!
sensisizer30 ИюляОтзыв полезен?10

оценки их работы просто не существует! Все для людей!
Анонимно28 ИюняОтзыв полезен?10

Дозвониться совершенно не возможно. Трубку просто не берут. Не знаю, как в стандартной ситуации выдачи загран паспорта ...Но при возникновении небольших проблем - хамили и динамили. Не знают собственного регламента работы - пока соответствующие пункты им под нос не подсунула. Жалобу приняли только после того, как полчаса стояла и возмущалась в коридоре. Написала на них в вышестоящее управление - так они потом еще ""ну что же вы наверх-то жалуетесь."" Хорошо, хоть паспорт на 10 лет - не скоро встретимся)))
Анонимно11 ИюняОтзыв полезен?51

присоединяюсь к коментарию ниже.Это ужас какой-то.Всю неделю не могу туда дозвониться.Очередя там бесконечные.Ребёнка оставить не с кем,что бы постоянно там занимать очередь и ждать снисхождения
Tserkovnikova Mar'yana23 АпреляОтзыв полезен?90

Чтобы подать документы на заграничный паспорт пришлось занимать очередь в 6 часов утра. Попала в кабинет только после обеда. Паспорт делают больше месяца. Дозвониться по телефону к ним составило определенные трудности (либо не берут трубки, или занято). Приходиться ждать еще неделю, чтобы они смогли привезти его из госзнака.
iriskaNP13 Марта

http://tramitador.ru/help/ufms/Zheleznodorozhny.html
Гость 15-11-2012

Добрый день! Хотелось бы, чтобы мое послание прочли сотрудники ФМС в г.Железнодорожном! Поведение инспекторов такое, как будто это ""цари-боги"". Чтобы получить ответ на вопрос натакаешься на откровенное хамство. Спуститесь с небес, господа инспекторы!

Elena 25-02-2013

21.02.13 наша семья с утра заняла ""живую"" очередь (в окно на новый паспорт) в ОУФМС г. Железнодорожного, очередь фиксировалась в списке. Перед обедом (13.00-13.45) наша очередь практически разошлась (поесть, попить и т.д.), а после обеда вдруг обнаружилось, что инспекторами наш список был объявлен недействительным ""ввиду борьбы с т.н. трамитадорством"" (дословно). Новая очередь уже практически состояла из граждан (весьма агрессивных), подошедших в обеденное время и нам пришлось (во избежание применения силовых методов) ""записаться"" снова, хотя мы и пытались восстановить свое место за людьми, подтвердившими устно наше присутствие до обеда. Однако ""новички"" становились в проходе двери и телами загораживали проход к инспектору. Инспектора не обращали внимания, хотя список был у них. Нас было трое и мы могли бы оказать сопротивление, но мой муж ( мастер спорта) просто не стал ввязываться (работает доцентом ВУЗа). В итоге, до 20.00 мы (и другие ""старожилы"" тоже) пройти не успели. Зато прошли те, кто подошел только в обед. Внимание - вопрос. Правомерно ли действие инспекторов, изменивших порядок сложившейся очереди, едва не приведшее к серьезному конфликту? Ведь проверить реальность лиц в списке не составляет труда (у всех был паспорт). Или инспектора сами занимались трамитадорством?


http://gmstar.ru/MO/1-75348-g-zheleznodorozhnyy-otdel-ufms-rossii-po-mo.html
Гость | 28 September 2012


Всем кто собрался в ОВИР в Железнодорожном надо пожелать ТЕРПЕНИЯ и УДАЧИ!!! на приеме загран. паспортов работает 1 сотрудник! при этом очередь более 40 человек!!! В час проходит не более 4-5 !!! 27 и 28 сентября у них не было света с 9 до 13 час, после этого конечно же был обед , открылись в итоге в 13:45. В такой ситуации не помагает даже предварительная регистрация через иннет ""Госуслуги"". Дверь просто не открывают, народ стоит ""на ногах"", с детьми на руках. В обеденный перерыв народ тупо выгоняют на улицу в любую погоду!!! Что останавливает сотрудников ОВИРа разрешить людям быть в коридоре, где есть стулья?! Ведь там есть видеокамеры уж если говорить о порядке! Так что делайте биометрический паспорт на 10 лет, чтобы дольше не видеть и не терпеть такое унижение!!!!!!! 

Гость | 18 July 2012


Да, то что там творится это просто ужас. Сотрудники разговаривать нормально вообще не умеют, постоянно кричат , могут и обозвать.В приемные часы постоянно выходят, пить чай, покурить из-за этого в коридоре стоит много народа, в том числе и пожилые люди к которым ужасное отношение. Сотрудникам окна №3 нужно поучиться вежливости. 

По телефону, указанному на сайте, не разговаривают. Дают другой номер - а он - либо занят, либо факс на автомате. Нашли способ отшивать. Связаться и уточнить вопросы НЕ РЕАЛЬНО.

Пожаловаться на отзыв
Гость | 14 April 2011

Надо сообщить господину Ромадановскому о работе его подчиненных в г.Железнодорожном ОВИРе..Так было недавно в ОВИРе райна Тропарево.где был такой же бардак.Ромадановский приехал, разобрался, так они стали как шелковые и работать стали быстрее.

"
10000001022,Федеральная миграционная служба,,Виджеты,3,544192,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2013-11-16 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-11-20 12:52:02 UTC,"скажите пожалуйста, кто осуществляет контроль за работой сотрудников УФМС? 
Хотели бы пожаловаться. В г. Железнодорожный, УФМС, в отделе по принятию/выдаче документов загранпаспортов твориться хаос. Многократные жалобы будто бы испаряются.Сотрудники хамят, кричат, ничего не объясняют. Если подсказки не входят в их работу, может нанять сотрудника, который будет подсказывать, как, что, куда?
Прилагаю некоторые отзывы.
http://maps.yandex.ru/org/1042925144/
Ужасное отношение к людям.Очень наглые,хамоватые сотрудники. К телефону никогда ни кто не подходит... 21 век,а систему получения загранпаспартов наладить НОРМАЛЬНО не могут
Анонимно4 ОктябряОтзыв полезен?00

Такого хамства я не встречал еще нигде и никогда!!!
Сдавал документы на оформление загранпаспорта.
В 11 часов утра Две очереди по 50 человек. Все новые граждане вписываются в списки.
Некая ""дама"" из числа сотрудниц на ходу выхватила у какого-то скромного таджика документы со словами ""баран дай сюда так и будешь ходить"". походя она растолкала еще какихто людей и еще неколько раз обозвала таджика бараном.
Но я еще не знал куда попал.
Когда до меня дошла очередь выяснилось, что необходимо, оказывается, обе страницы заявления распечатать на одном листе.
И пришлось!!! Не приняли заявление))) Таких пунктиков полно в очереди рассказали.
Это нечто.
Я не говорю о том, что ко мне обращались исключительно на ТЫ.
И полукриком!
Сколько же они имеют с барыг, которые за деньги оформляют паспорта...
Жалко нервы, налоги, и 1000 рублей пошлины, которые заплатил...
PS Недавно оформлял водительское удостоверение в ГАИ по истечению. Так там сервис VIP по сравнению с этим!!
sensisizer30 ИюляОтзыв полезен?10

оценки их работы просто не существует! Все для людей!
Анонимно28 ИюняОтзыв полезен?10

Дозвониться совершенно не возможно. Трубку просто не берут. Не знаю, как в стандартной ситуации выдачи загран паспорта ...Но при возникновении небольших проблем - хамили и динамили. Не знают собственного регламента работы - пока соответствующие пункты им под нос не подсунула. Жалобу приняли только после того, как полчаса стояла и возмущалась в коридоре. Написала на них в вышестоящее управление - так они потом еще ""ну что же вы наверх-то жалуетесь."" Хорошо, хоть паспорт на 10 лет - не скоро встретимся)))
Анонимно11 ИюняОтзыв полезен?51

присоединяюсь к коментарию ниже.Это ужас какой-то.Всю неделю не могу туда дозвониться.Очередя там бесконечные.Ребёнка оставить не с кем,что бы постоянно там занимать очередь и ждать снисхождения
Tserkovnikova Mar'yana23 АпреляОтзыв полезен?90

Чтобы подать документы на заграничный паспорт пришлось занимать очередь в 6 часов утра. Попала в кабинет только после обеда. Паспорт делают больше месяца. Дозвониться по телефону к ним составило определенные трудности (либо не берут трубки, или занято). Приходиться ждать еще неделю, чтобы они смогли привезти его из госзнака.
iriskaNP13 Марта

http://tramitador.ru/help/ufms/Zheleznodorozhny.html
Гость 15-11-2012

Добрый день! Хотелось бы, чтобы мое послание прочли сотрудники ФМС в г.Железнодорожном! Поведение инспекторов такое, как будто это ""цари-боги"". Чтобы получить ответ на вопрос натакаешься на откровенное хамство. Спуститесь с небес, господа инспекторы!

Elena 25-02-2013

21.02.13 наша семья с утра заняла ""живую"" очередь (в окно на новый паспорт) в ОУФМС г. Железнодорожного, очередь фиксировалась в списке. Перед обедом (13.00-13.45) наша очередь практически разошлась (поесть, попить и т.д.), а после обеда вдруг обнаружилось, что инспекторами наш список был объявлен недействительным ""ввиду борьбы с т.н. трамитадорством"" (дословно). Новая очередь уже практически состояла из граждан (весьма агрессивных), подошедших в обеденное время и нам пришлось (во избежание применения силовых методов) ""записаться"" снова, хотя мы и пытались восстановить свое место за людьми, подтвердившими устно наше присутствие до обеда. Однако ""новички"" становились в проходе двери и телами загораживали проход к инспектору. Инспектора не обращали внимания, хотя список был у них. Нас было трое и мы могли бы оказать сопротивление, но мой муж ( мастер спорта) просто не стал ввязываться (работает доцентом ВУЗа). В итоге, до 20.00 мы (и другие ""старожилы"" тоже) пройти не успели. Зато прошли те, кто подошел только в обед. Внимание - вопрос. Правомерно ли действие инспекторов, изменивших порядок сложившейся очереди, едва не приведшее к серьезному конфликту? Ведь проверить реальность лиц в списке не составляет труда (у всех был паспорт). Или инспектора сами занимались трамитадорством?


http://gmstar.ru/MO/1-75348-g-zheleznodorozhnyy-otdel-ufms-rossii-po-mo.html
Гость | 28 September 2012


Всем кто собрался в ОВИР в Железнодорожном надо пожелать ТЕРПЕНИЯ и УДАЧИ!!! на приеме загран. паспортов работает 1 сотрудник! при этом очередь более 40 человек!!! В час проходит не более 4-5 !!! 27 и 28 сентября у них не было света с 9 до 13 час, после этого конечно же был обед , открылись в итоге в 13:45. В такой ситуации не помагает даже предварительная регистрация через иннет ""Госуслуги"". Дверь просто не открывают, народ стоит ""на ногах"", с детьми на руках. В обеденный перерыв народ тупо выгоняют на улицу в любую погоду!!! Что останавливает сотрудников ОВИРа разрешить людям быть в коридоре, где есть стулья?! Ведь там есть видеокамеры уж если говорить о порядке! Так что делайте биометрический паспорт на 10 лет, чтобы дольше не видеть и не терпеть такое унижение!!!!!!! 

Гость | 18 July 2012


Да, то что там творится это просто ужас. Сотрудники разговаривать нормально вообще не умеют, постоянно кричат , могут и обозвать.В приемные часы постоянно выходят, пить чай, покурить из-за этого в коридоре стоит много народа, в том числе и пожилые люди к которым ужасное отношение. Сотрудникам окна №3 нужно поучиться вежливости. 

По телефону, указанному на сайте, не разговаривают. Дают другой номер - а он - либо занят, либо факс на автомате. Нашли способ отшивать. Связаться и уточнить вопросы НЕ РЕАЛЬНО.

Пожаловаться на отзыв
Гость | 14 April 2011

Надо сообщить господину Ромадановскому о работе его подчиненных в г.Железнодорожном ОВИРе..Так было недавно в ОВИРе райна Тропарево.где был такой же бардак.Ромадановский приехал, разобрался, так они стали как шелковые и работать стали быстрее.

"
10000001022,Федеральная миграционная служба,,Виджеты,3,544193,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2013-11-16 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-11-20 12:52:02 UTC,"скажите пожалуйста, кто осуществляет контроль за работой сотрудников УФМС? 
Хотели бы пожаловаться. В г. Железнодорожный, УФМС, в отделе по принятию/выдаче документов загранпаспортов твориться хаос. Многократные жалобы будто бы испаряются.Сотрудники хамят, кричат, ничего не объясняют. Если подсказки не входят в их работу, может нанять сотрудника, который будет подсказывать, как, что, куда?
Прилагаю некоторые отзывы.
http://maps.yandex.ru/org/1042925144/
Ужасное отношение к людям.Очень наглые,хамоватые сотрудники. К телефону никогда ни кто не подходит... 21 век,а систему получения загранпаспартов наладить НОРМАЛЬНО не могут
Анонимно4 ОктябряОтзыв полезен?00

Такого хамства я не встречал еще нигде и никогда!!!
Сдавал документы на оформление загранпаспорта.
В 11 часов утра Две очереди по 50 человек. Все новые граждане вписываются в списки.
Некая ""дама"" из числа сотрудниц на ходу выхватила у какого-то скромного таджика документы со словами ""баран дай сюда так и будешь ходить"". походя она растолкала еще какихто людей и еще неколько раз обозвала таджика бараном.
Но я еще не знал куда попал.
Когда до меня дошла очередь выяснилось, что необходимо, оказывается, обе страницы заявления распечатать на одном листе.
И пришлось!!! Не приняли заявление))) Таких пунктиков полно в очереди рассказали.
Это нечто.
Я не говорю о том, что ко мне обращались исключительно на ТЫ.
И полукриком!
Сколько же они имеют с барыг, которые за деньги оформляют паспорта...
Жалко нервы, налоги, и 1000 рублей пошлины, которые заплатил...
PS Недавно оформлял водительское удостоверение в ГАИ по истечению. Так там сервис VIP по сравнению с этим!!
sensisizer30 ИюляОтзыв полезен?10

оценки их работы просто не существует! Все для людей!
Анонимно28 ИюняОтзыв полезен?10

Дозвониться совершенно не возможно. Трубку просто не берут. Не знаю, как в стандартной ситуации выдачи загран паспорта ...Но при возникновении небольших проблем - хамили и динамили. Не знают собственного регламента работы - пока соответствующие пункты им под нос не подсунула. Жалобу приняли только после того, как полчаса стояла и возмущалась в коридоре. Написала на них в вышестоящее управление - так они потом еще ""ну что же вы наверх-то жалуетесь."" Хорошо, хоть паспорт на 10 лет - не скоро встретимся)))
Анонимно11 ИюняОтзыв полезен?51

присоединяюсь к коментарию ниже.Это ужас какой-то.Всю неделю не могу туда дозвониться.Очередя там бесконечные.Ребёнка оставить не с кем,что бы постоянно там занимать очередь и ждать снисхождения
Tserkovnikova Mar'yana23 АпреляОтзыв полезен?90

Чтобы подать документы на заграничный паспорт пришлось занимать очередь в 6 часов утра. Попала в кабинет только после обеда. Паспорт делают больше месяца. Дозвониться по телефону к ним составило определенные трудности (либо не берут трубки, или занято). Приходиться ждать еще неделю, чтобы они смогли привезти его из госзнака.
iriskaNP13 Марта

http://tramitador.ru/help/ufms/Zheleznodorozhny.html
Гость 15-11-2012

Добрый день! Хотелось бы, чтобы мое послание прочли сотрудники ФМС в г.Железнодорожном! Поведение инспекторов такое, как будто это ""цари-боги"". Чтобы получить ответ на вопрос натакаешься на откровенное хамство. Спуститесь с небес, господа инспекторы!

Elena 25-02-2013

21.02.13 наша семья с утра заняла ""живую"" очередь (в окно на новый паспорт) в ОУФМС г. Железнодорожного, очередь фиксировалась в списке. Перед обедом (13.00-13.45) наша очередь практически разошлась (поесть, попить и т.д.), а после обеда вдруг обнаружилось, что инспекторами наш список был объявлен недействительным ""ввиду борьбы с т.н. трамитадорством"" (дословно). Новая очередь уже практически состояла из граждан (весьма агрессивных), подошедших в обеденное время и нам пришлось (во избежание применения силовых методов) ""записаться"" снова, хотя мы и пытались восстановить свое место за людьми, подтвердившими устно наше присутствие до обеда. Однако ""новички"" становились в проходе двери и телами загораживали проход к инспектору. Инспектора не обращали внимания, хотя список был у них. Нас было трое и мы могли бы оказать сопротивление, но мой муж ( мастер спорта) просто не стал ввязываться (работает доцентом ВУЗа). В итоге, до 20.00 мы (и другие ""старожилы"" тоже) пройти не успели. Зато прошли те, кто подошел только в обед. Внимание - вопрос. Правомерно ли действие инспекторов, изменивших порядок сложившейся очереди, едва не приведшее к серьезному конфликту? Ведь проверить реальность лиц в списке не составляет труда (у всех был паспорт). Или инспектора сами занимались трамитадорством?


http://gmstar.ru/MO/1-75348-g-zheleznodorozhnyy-otdel-ufms-rossii-po-mo.html
Гость | 28 September 2012


Всем кто собрался в ОВИР в Железнодорожном надо пожелать ТЕРПЕНИЯ и УДАЧИ!!! на приеме загран. паспортов работает 1 сотрудник! при этом очередь более 40 человек!!! В час проходит не более 4-5 !!! 27 и 28 сентября у них не было света с 9 до 13 час, после этого конечно же был обед , открылись в итоге в 13:45. В такой ситуации не помагает даже предварительная регистрация через иннет ""Госуслуги"". Дверь просто не открывают, народ стоит ""на ногах"", с детьми на руках. В обеденный перерыв народ тупо выгоняют на улицу в любую погоду!!! Что останавливает сотрудников ОВИРа разрешить людям быть в коридоре, где есть стулья?! Ведь там есть видеокамеры уж если говорить о порядке! Так что делайте биометрический паспорт на 10 лет, чтобы дольше не видеть и не терпеть такое унижение!!!!!!! 

Гость | 18 July 2012


Да, то что там творится это просто ужас. Сотрудники разговаривать нормально вообще не умеют, постоянно кричат , могут и обозвать.В приемные часы постоянно выходят, пить чай, покурить из-за этого в коридоре стоит много народа, в том числе и пожилые люди к которым ужасное отношение. Сотрудникам окна №3 нужно поучиться вежливости. 

По телефону, указанному на сайте, не разговаривают. Дают другой номер - а он - либо занят, либо факс на автомате. Нашли способ отшивать. Связаться и уточнить вопросы НЕ РЕАЛЬНО.

Пожаловаться на отзыв
Гость | 14 April 2011

Надо сообщить господину Ромадановскому о работе его подчиненных в г.Железнодорожном ОВИРе..Так было недавно в ОВИРе райна Тропарево.где был такой же бардак.Ромадановский приехал, разобрался, так они стали как шелковые и работать стали быстрее.

"
10001752044,,,Телефонный центр,4,544525,10000011206,,2013-11-25 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-11-21 00:56:50 UTC,
10001752044,,,Телефонный центр,4,544526,10000011206,,2013-11-25 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-11-21 00:56:50 UTC,
10001752044,,,Телефонный центр,4,544527,10000011206,,2013-11-25 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-11-21 00:56:50 UTC,
10001752044,,,Телефонный центр,4,544528,10000011206,,2013-11-25 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2013-11-21 00:56:51 UTC,
10001752044,,,Телефонный центр,4,544529,10000011206,,2013-11-25 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-11-21 00:56:51 UTC,
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,544635,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2013-11-14 00:00:00 UTC,9,Время предоставления государственной услуги,3,баллы,2013-11-21 05:03:29 UTC,""
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,544636,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2013-11-14 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,4,баллы,2013-11-21 05:03:29 UTC,""
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,544637,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2013-11-14 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",4,баллы,2013-11-21 05:03:30 UTC,""
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,544638,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2013-11-14 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2013-11-21 05:03:30 UTC,""
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,544639,10000012269,Государственная услуга по осуществлению государственного кадастрового учета недвижимого имущества,2013-11-14 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,4,баллы,2013-11-21 05:03:30 UTC,""
10000001022,Федеральная миграционная служба,,Виджеты,3,544645,10000027969,Оформление и выдача приглашений на въезд в Российскую Федерацию иностранных граждан и лиц без гражданства,2013-11-21 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-11-21 06:03:21 UTC,"Невозможно получить с сайта УФМС России по МО квитанцию для оплаты госпошлины!
"
10001749114,,,Телефонный центр,4,553693,10000012269,,2013-11-22 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-11-21 07:18:49 UTC,
10001749114,,,Телефонный центр,4,553696,10000012269,,2013-11-22 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,3,баллы,2013-11-21 07:18:49 UTC,
10001749114,,,Телефонный центр,4,553698,10000012269,,2013-11-22 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-11-21 07:18:49 UTC,
10001749114,,,Телефонный центр,4,553700,10000012269,,2013-11-22 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-11-21 07:18:49 UTC,
10001749114,,,Телефонный центр,4,553702,10000012269,,2013-11-22 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-11-21 07:18:50 UTC,
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,554188,10001506076,"Организация приема граждан, обеспечение своевременного и в полном объеме рассмотрения их устных и письменных обращений с уведомлением граждан о принятии решений в установленный законодательством Российской Федерации срок.",2013-11-12 00:00:00 UTC,36,Доступность информации о порядке предоставления государственной услуги,3,баллы,2013-11-21 08:11:42 UTC,""
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,554189,10001506076,"Организация приема граждан, обеспечение своевременного и в полном объеме рассмотрения их устных и письменных обращений с уведомлением граждан о принятии решений в установленный законодательством Российской Федерации срок.",2013-11-12 00:00:00 UTC,37,"Время ожидания ответа на подачу заявления, время предоставления государственной услуги",1,баллы,2013-11-21 08:11:42 UTC,""
10000001055,"Федеральная служба государственной регистрации, кадастра и картографии",45000000000,Виджеты,3,554190,10001506076,"Организация приема граждан, обеспечение своевременного и в полном объеме рассмотрения их устных и письменных обращений с уведомлением граждан о принятии решений в установленный законодательством Российской Федерации срок.",2013-11-12 00:00:00 UTC,38,"Удобство процедур предоставления государственной услуги, включая процедуры и доступность информации при подаче заявления, записи на прием, подачи заявления, оплаты обязательных платежей, информирования заявителя о ходе предоставления госуслуги",3,баллы,2013-11-21 08:11:43 UTC,""
10000001022,Федеральная миграционная служба,,Виджеты,3,554191,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2013-11-20 00:00:00 UTC,9,Время предоставления государственной услуги,2,баллы,2013-11-21 08:11:57 UTC,В ОВИРе Выборгского района не работает телефон 294-20-53 который дают по которому узнавать готовность загран паспортов уже как 3-и недели.
