ID ведомства из ФРГУ,Название ведомства,Код ОКАТО региона предоставления,Источник получения данных с оценками,Идентификатор источника получения данных,Идентификатор в ИАС МКГУ,ID услуги из ФРГУ,Название услуги,Дата получения услуги,Идентификатор оцениваемого критерия (показателя),Наименование оцениваемого критерия (показателя),Значение показателя,Единицы измерения оценки (показателя),Дата и время получения оценки,"Мнение получателя услуги, выраженное в текстовом комментарии"
10000001022,Федеральная миграционная служба,,Виджеты,3,769538,10000003984,Предоставление адресно-справочной информации,2014-02-11 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-02-11 14:00:41 UTC,"Отвратительное качество услуг:
1- не дозвониться(на сайте есть часы приёма, но телефон в рабочее время не берут)
2- ваша контора сама создаёт мне проблемы путаницей при переносе данных из региональной базы данных в федеральную, и теперь я сам должен бегать и получать у вас же справку что вы ошиблись. ИДИОТЫ!!
Вешать вас надо!"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,769671,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-02-06 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-02-11 16:09:48 UTC,"Перерегистрировал ТС на себя в ГАИ г. Сыктывкара Респ.Коми. В принципе всё понравилось. Сайт (адрес) был пропечатан на заявлении, переписал и решил оставить отзыв. По времени на всё про всё ушло около 30-40 мин., вместе со сверкой. В фойе 2 терминала для оплаты(правда один не работал). Понравилось что работают без обеда, очередь не стоит. Бедный инспектор на сверке, на улице -30, а он машины осматриает на улице, мороз аж форма трещит. В центр. России осмотр проводят в ангарах или тёплых освещённых боксах, а там нет такого мороза."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,769672,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-02-06 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-02-11 16:09:48 UTC,"Перерегистрировал ТС на себя в ГАИ г. Сыктывкара Респ.Коми. В принципе всё понравилось. Сайт (адрес) был пропечатан на заявлении, переписал и решил оставить отзыв. По времени на всё про всё ушло около 30-40 мин., вместе со сверкой. В фойе 2 терминала для оплаты(правда один не работал). Понравилось что работают без обеда, очередь не стоит. Бедный инспектор на сверке, на улице -30, а он машины осматриает на улице, мороз аж форма трещит. В центр. России осмотр проводят в ангарах или тёплых освещённых боксах, а там нет такого мороза."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,769673,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-02-06 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-02-11 16:09:48 UTC,"Перерегистрировал ТС на себя в ГАИ г. Сыктывкара Респ.Коми. В принципе всё понравилось. Сайт (адрес) был пропечатан на заявлении, переписал и решил оставить отзыв. По времени на всё про всё ушло около 30-40 мин., вместе со сверкой. В фойе 2 терминала для оплаты(правда один не работал). Понравилось что работают без обеда, очередь не стоит. Бедный инспектор на сверке, на улице -30, а он машины осматриает на улице, мороз аж форма трещит. В центр. России осмотр проводят в ангарах или тёплых освещённых боксах, а там нет такого мороза."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,769674,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-02-06 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",4,баллы,2014-02-11 16:09:49 UTC,"Перерегистрировал ТС на себя в ГАИ г. Сыктывкара Респ.Коми. В принципе всё понравилось. Сайт (адрес) был пропечатан на заявлении, переписал и решил оставить отзыв. По времени на всё про всё ушло около 30-40 мин., вместе со сверкой. В фойе 2 терминала для оплаты(правда один не работал). Понравилось что работают без обеда, очередь не стоит. Бедный инспектор на сверке, на улице -30, а он машины осматриает на улице, мороз аж форма трещит. В центр. России осмотр проводят в ангарах или тёплых освещённых боксах, а там нет такого мороза."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,769675,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-02-06 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-02-11 16:09:49 UTC,"Перерегистрировал ТС на себя в ГАИ г. Сыктывкара Респ.Коми. В принципе всё понравилось. Сайт (адрес) был пропечатан на заявлении, переписал и решил оставить отзыв. По времени на всё про всё ушло около 30-40 мин., вместе со сверкой. В фойе 2 терминала для оплаты(правда один не работал). Понравилось что работают без обеда, очередь не стоит. Бедный инспектор на сверке, на улице -30, а он машины осматриает на улице, мороз аж форма трещит. В центр. России осмотр проводят в ангарах или тёплых освещённых боксах, а там нет такого мороза."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,769729,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-02-07 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2014-02-12 01:50:24 UTC,"7.02.2014 года наше предприятие ставило на учет автобус в РЭО ГИБДД г.Новокузнецка, удивило отсутствие очередей, а так же тактичная и оперативная помощь майора Сирука Сергея Анатольевича. В кратчайший срок документы были рассмотрены и государственные номера получены. Просим поощрить сотрудника РЭО ГИБДД г.Новокузнецка Сирука Сергея Анатольевича."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,769730,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-02-07 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2014-02-12 01:50:24 UTC,"7.02.2014 года наше предприятие ставило на учет автобус в РЭО ГИБДД г.Новокузнецка, удивило отсутствие очередей, а так же тактичная и оперативная помощь майора Сирука Сергея Анатольевича. В кратчайший срок документы были рассмотрены и государственные номера получены. Просим поощрить сотрудника РЭО ГИБДД г.Новокузнецка Сирука Сергея Анатольевича."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,769731,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-02-07 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2014-02-12 01:50:24 UTC,"7.02.2014 года наше предприятие ставило на учет автобус в РЭО ГИБДД г.Новокузнецка, удивило отсутствие очередей, а так же тактичная и оперативная помощь майора Сирука Сергея Анатольевича. В кратчайший срок документы были рассмотрены и государственные номера получены. Просим поощрить сотрудника РЭО ГИБДД г.Новокузнецка Сирука Сергея Анатольевича."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,769732,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-02-07 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2014-02-12 01:50:25 UTC,"7.02.2014 года наше предприятие ставило на учет автобус в РЭО ГИБДД г.Новокузнецка, удивило отсутствие очередей, а так же тактичная и оперативная помощь майора Сирука Сергея Анатольевича. В кратчайший срок документы были рассмотрены и государственные номера получены. Просим поощрить сотрудника РЭО ГИБДД г.Новокузнецка Сирука Сергея Анатольевича."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,769733,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2014-02-07 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2014-02-12 01:50:25 UTC,"7.02.2014 года наше предприятие ставило на учет автобус в РЭО ГИБДД г.Новокузнецка, удивило отсутствие очередей, а так же тактичная и оперативная помощь майора Сирука Сергея Анатольевича. В кратчайший срок документы были рассмотрены и государственные номера получены. Просим поощрить сотрудника РЭО ГИБДД г.Новокузнецка Сирука Сергея Анатольевича."
10000001022,Федеральная миграционная служба,,Виджеты,3,770259,10001959166,"Оформление и выдача паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации, содержащих электронные носители информации, и их учет",2014-02-12 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-02-12 05:20:44 UTC,"Нигде нельзя распечатать квитанцию на оплату госпошлины на загран паспорт. Скачал квитанцию с сайта ФМС г. Москвы. Теперь не могу найти реквизиты своей ФМС (г. Дзержинский), чтобы внести их в квитанцию."
10000001022,Федеральная миграционная служба,,Виджеты,3,770270,10000003984,Предоставление адресно-справочной информации,2014-02-12 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-02-12 05:53:42 UTC,"Который день не  берут трубку сотрудники Домодедовского отдела УФМС! Адрес: Московская область, г. Домодедово, Каширское шоссе, дом 104 Либо берут и переадресуют на зам. начальника тел. 74806, который вообще не берет трубку. Не возможно дозвониться уже неделю.  Времени посетить среди недели  у меня нет! В субботу тоже нет никого на месте!"
10000001022,Федеральная миграционная служба,,Виджеты,3,770271,10000003984,Предоставление адресно-справочной информации,2014-02-12 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,1,баллы,2014-02-12 05:53:42 UTC,"Который день не  берут трубку сотрудники Домодедовского отдела УФМС! Адрес: Московская область, г. Домодедово, Каширское шоссе, дом 104 Либо берут и переадресуют на зам. начальника тел. 74806, который вообще не берет трубку. Не возможно дозвониться уже неделю.  Времени посетить среди недели  у меня нет! В субботу тоже нет никого на месте!"
10000001022,Федеральная миграционная служба,,Виджеты,3,770272,10000003984,Предоставление адресно-справочной информации,2014-02-12 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2014-02-12 05:53:42 UTC,"Который день не  берут трубку сотрудники Домодедовского отдела УФМС! Адрес: Московская область, г. Домодедово, Каширское шоссе, дом 104 Либо берут и переадресуют на зам. начальника тел. 74806, который вообще не берет трубку. Не возможно дозвониться уже неделю.  Времени посетить среди недели  у меня нет! В субботу тоже нет никого на месте!"
10000001022,Федеральная миграционная служба,,Виджеты,3,770273,10000003984,Предоставление адресно-справочной информации,2014-02-12 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2014-02-12 05:53:42 UTC,"Который день не  берут трубку сотрудники Домодедовского отдела УФМС! Адрес: Московская область, г. Домодедово, Каширское шоссе, дом 104 Либо берут и переадресуют на зам. начальника тел. 74806, который вообще не берет трубку. Не возможно дозвониться уже неделю.  Времени посетить среди недели  у меня нет! В субботу тоже нет никого на месте!"
10000001022,Федеральная миграционная служба,,Виджеты,3,770274,10000003984,Предоставление адресно-справочной информации,2014-02-12 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2014-02-12 05:53:42 UTC,"Который день не  берут трубку сотрудники Домодедовского отдела УФМС! Адрес: Московская область, г. Домодедово, Каширское шоссе, дом 104 Либо берут и переадресуют на зам. начальника тел. 74806, который вообще не берет трубку. Не возможно дозвониться уже неделю.  Времени посетить среди недели  у меня нет! В субботу тоже нет никого на месте!"
10000001022,Федеральная миграционная служба,,Виджеты,3,770485,10000026072,Исполнение государственной функции по рассмотрению обращений граждан ,2014-02-12 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2014-02-12 06:12:26 UTC,"лето2013 г.и май 2010 г.Здравствуйте.В Канашской службе ФМС дважды пыталась получить отметку о гражданстве на свидетельстве о рождении и дважды необоснованно отказали.в первый раз май 2010г сказали а что вам прям щас за границу ехать?наслушались из других городов.Но гражданство присвоили где то там у себя.2 раз лето 2013г сказали что мы не ставим отметку,хотя другим ставили - у наших знакомых есть.Из за этого не смогли выехать за границу."
